@RELATION seacomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Windranger","Bristleback","Terrorblade","Silencer","WitchDoctor","lose"
"Tinker","Omniknight","PhantomAssassin","Axe","Pudge","win"
"DragonKnight","Medusa","Leshrac","CrystalMaiden","ShadowFiend","win"
"LegionCommander","Juggernaut","Mirana","WitchDoctor","Alchemist","lose"
"OutworldDevourer","EmberSpirit","Enigma","WraithKing","Puck","win"
"Bloodseeker","DrowRanger","Sven","Lifestealer","Pudge","lose"
"CrystalMaiden","Slark","SpiritBreaker","Bane","Luna","win"
"Pudge","NyxAssassin","PhantomAssassin","VengefulSpirit","Bloodseeker","lose"
"NightStalker","Razor","Omniknight","DragonKnight","Lion","lose"
"Anti-Mage","Lifestealer","Mirana","Windranger","Slark","win"
"Invoker","Pudge","Gyrocopter","Disruptor","Windranger","lose"
"Slark","DrowRanger","ShadowFiend","Bloodseeker","EarthSpirit","win"
"Disruptor","Sven","PhantomAssassin","TrollWarlord","SpiritBreaker","win"
"Kunkka","Tinker","ShadowShaman","Warlock","FacelessVoid","lose"
"Sniper","Medusa","Ursa","Bane","Bloodseeker","win"
"TrollWarlord","Huskar","Invoker","Luna","Windranger","lose"
"Anti-Mage","Dazzle","Axe","Silencer","Sniper","win"
"ShadowShaman","Enchantress","Invoker","Medusa","Terrorblade","lose"
"Bloodseeker","Pudge","ShadowFiend","Mirana","SandKing","lose"
"Juggernaut","Slardar","Venomancer","PhantomAssassin","EmberSpirit","win"
"Riki","PhantomAssassin","Bristleback","DrowRanger","Windranger","win"
"Sniper","ShadowFiend","Necrophos","Anti-Mage","Luna","lose"
"Mirana","SpiritBreaker","DragonKnight","Juggernaut","Viper","win"
"Bloodseeker","Sniper","Lifestealer","Techies","Enigma","lose"
"ChaosKnight","Slardar","Tiny","Viper","DeathProphet","lose"
"WraithKing","Sven","Puck","Ursa","Juggernaut","win"
"Lifestealer","PhantomLancer","DrowRanger","StormSpirit","Bloodseeker","lose"
"Riki","Anti-Mage","DarkSeer","Timbersaw","Mirana","win"
"NyxAssassin","Zeus","DrowRanger","Kunkka","StormSpirit","win"
"LegionCommander","Huskar","ShadowFiend","Disruptor","SpiritBreaker","lose"
"Gyrocopter","Magnus","ShadowFiend","Axe","WitchDoctor","win"
"FacelessVoid","Alchemist","SandKing","Tusk","Lina","lose"
"Axe","Zeus","Medusa","Juggernaut","OgreMagi","win"
"Riki","Necrophos","Terrorblade","OutworldDevourer","DragonKnight","lose"
"OgreMagi","Undying","Tinker","Viper","LegionCommander","win"
"Juggernaut","SpiritBreaker","Invoker","Zeus","EmberSpirit","lose"
"Alchemist","Tinker","OutworldDevourer","Venomancer","Lion","lose"
"Slardar","Sven","Spectre","Juggernaut","Morphling","win"
"Nature'sProphet","TrollWarlord","Medusa","Lion","PhantomAssassin","lose"
"Bloodseeker","Mirana","Kunkka","Earthshaker","Riki","win"
"WraithKing","Axe","Anti-Mage","AncientApparition","QueenofPain","win"
"PhantomAssassin","CentaurWarrunner","Kunkka","NyxAssassin","EmberSpirit","lose"
"Sniper","Mirana","Invoker","DrowRanger","Lina","lose"
"NyxAssassin","Pudge","SpiritBreaker","OgreMagi","Anti-Mage","win"
"Sven","Lion","LegionCommander","Slardar","Rubick","win"
"Riki","Zeus","StormSpirit","WraithKing","PhantomAssassin","lose"
"WinterWyvern","Slark","Riki","Doom","Tinker","win"
"Pudge","Visage","LegionCommander","Omniknight","Sven","lose"
"NyxAssassin","Huskar","Sven","Mirana","Lion","win"
"SkywrathMage","Batrider","ShadowFiend","Anti-Mage","Lifestealer","lose"
"EmberSpirit","BountyHunter","Zeus","PhantomAssassin","Viper","lose"
"OgreMagi","CentaurWarrunner","Lina","Morphling","Riki","win"
"Necrophos","Lina","Sniper","SpiritBreaker","Broodmother","lose"
"PhantomAssassin","WitchDoctor","Viper","Kunkka","Earthshaker","win"
"Techies","ShadowDemon","LegionCommander","Invoker","Morphling","lose"
"Medusa","Doom","Luna","Tinker","Viper","win"
"Invoker","Luna","ElderTitan","Morphling","Mirana","win"
"Earthshaker","DrowRanger","Abaddon","Silencer","Ursa","lose"
"LegionCommander","VengefulSpirit","PhantomAssassin","Undying","Mirana","win"
"Silencer","Sven","TreantProtector","Weaver","OgreMagi","lose"
"Invoker","Mirana","Morphling","SpiritBreaker","WitchDoctor","lose"
"Disruptor","DragonKnight","Juggernaut","OgreMagi","Timbersaw","win"
"Slardar","Tinker","QueenofPain","OgreMagi","FacelessVoid","win"
"Invoker","Enigma","Riki","CentaurWarrunner","Mirana","lose"
"DarkSeer","Juggernaut","Invoker","OgreMagi","BountyHunter","lose"
"NightStalker","Silencer","Mirana","PhantomAssassin","SandKing","win"
"PhantomLancer","Kunkka","Doom","Disruptor","Invoker","win"
"Anti-Mage","Beastmaster","BountyHunter","CrystalMaiden","WraithKing","lose"
"Terrorblade","Pugna","Juggernaut","DeathProphet","undefined","win"
"Anti-Mage","StormSpirit","Ursa","Earthshaker","Bloodseeker","lose"
"Ursa","ChaosKnight","ShadowFiend","SpiritBreaker","DrowRanger","win"
"WraithKing","PhantomAssassin","Viper","Slark","Zeus","lose"
"Slark","Silencer","Mirana","ElderTitan","Anti-Mage","lose"
"Sven","Slardar","CrystalMaiden","PhantomAssassin","Tinker","win"
"Axe","VengefulSpirit","Juggernaut","Mirana","Riki","win"
"LegionCommander","Timbersaw","Huskar","Abaddon","Silencer","lose"
"Nature'sProphet","Windranger","Enigma","Axe","DarkSeer","lose"
"Disruptor","Riki","Mirana","FacelessVoid","Silencer","win"
"Slark","ShadowFiend","Sniper","ShadowDemon","LegionCommander","lose"
"OutworldDevourer","Earthshaker","FacelessVoid","Omniknight","DrowRanger","win"
"Sven","Pudge","Jakiro","PhantomAssassin","Abaddon","win"
"BountyHunter","Slark","Invoker","Puck","Juggernaut","lose"
"Huskar","Slark","Tinker","OgreMagi","Nature'sProphet","win"
"Necrophos","TrollWarlord","ShadowFiend","DrowRanger","Bristleback","lose"
"TemplarAssassin","AncientApparition","SandKing","Mirana","Morphling","lose"
"Terrorblade","Omniknight","FacelessVoid","Enigma","Silencer","win"
"Techies","Leshrac","Lion","Viper","Tinker","win"
"Meepo","Razor","StormSpirit","NyxAssassin","Earthshaker","lose"
"Juggernaut","DrowRanger","Invoker","PhantomAssassin","TreantProtector","win"
"SkywrathMage","Bristleback","Oracle","Sven","Bloodseeker","lose"
"Magnus","Invoker","Slark","DrowRanger","WraithKing","lose"
"Tusk","Bristleback","Mirana","PhantomAssassin","Riki","win"
"Huskar","Anti-Mage","Riki","PhantomAssassin","Axe","win"
"Bristleback","Sven","Timbersaw","CrystalMaiden","LegionCommander","lose"
"Necrophos","PhantomAssassin","Medusa","Slark","OutworldDevourer","win"
"Tinker","Spectre","Zeus","LegionCommander","Earthshaker","lose"
"Invoker","Bloodseeker","Anti-Mage","Rubick","SandKing","lose"
"Kunkka","Tinker","Slardar","Pudge","WraithKing","win"
"DeathProphet","Weaver","Riki","Invoker","Omniknight","lose"
"Sven","BountyHunter","SpiritBreaker","Zeus","Tusk","win"
"PhantomAssassin","Axe","Earthshaker","Sven","DrowRanger","lose"
"Pudge","CrystalMaiden","Invoker","Riki","Bristleback","win"
"Pudge","TemplarAssassin","Juggernaut","ShadowShaman","Earthshaker","win"
"Spectre","Kunkka","PhantomAssassin","Invoker","DeathProphet","lose"
"Viper","PhantomAssassin","NightStalker","VengefulSpirit","Puck","lose"
"Slark","Axe","CrystalMaiden","Lion","LegionCommander","win"
"Huskar","Pudge","Timbersaw","Viper","Techies","lose"
"PhantomAssassin","Lifestealer","NightStalker","Juggernaut","SpiritBreaker","win"
"Puck","SandKing","CrystalMaiden","Terrorblade","Juggernaut","win"
"WraithKing","Slardar","Luna","PhantomAssassin","WitchDoctor","lose"
"EmberSpirit","DrowRanger","Pudge","Enigma","WraithKing","win"
"Mirana","Bloodseeker","Anti-Mage","OgreMagi","Tiny","lose"
"DrowRanger","Slark","Invoker","PhantomAssassin","Lion","lose"
"Razor","Mirana","OgreMagi","Weaver","WraithKing","win"
"Luna","Pudge","Abaddon","ShadowShaman","ShadowDemon","win"
"Mirana","Slardar","Slark","Invoker","Lifestealer","lose"
"Magnus","Timbersaw","Dazzle","Riki","Sven","win"
"Doom","undefined","Sniper","Pudge","PhantomAssassin","lose"
"Weaver","PhantomLancer","ShadowFiend","Slardar","PhantomAssassin","lose"
"Sven","Spectre","Earthshaker","Riki","Anti-Mage","win"
"Doom","Clinkz","SpiritBreaker","NyxAssassin","StormSpirit","lose"
"Earthshaker","Pudge","WraithKing","Techies","Ursa","win"
"Windranger","SpiritBreaker","Tinker","Bane","PhantomAssassin","win"
"NyxAssassin","Earthshaker","DrowRanger","Puck","Juggernaut","lose"
"Necrophos","Lycan","Terrorblade","Riki","PhantomAssassin","win"
"Sniper","WraithKing","NightStalker","Axe","Anti-Mage","lose"
"Mirana","Invoker","FacelessVoid","Juggernaut","Batrider","lose"
"Omniknight","Riki","BountyHunter","PhantomAssassin","Timbersaw","win"
"Earthshaker","Spectre","Weaver","LegionCommander","PhantomAssassin","win"
"Batrider","Slark","Lion","Sniper","Axe","lose"
"Silencer","Earthshaker","Slark","Bristleback","Mirana","lose"
"DrowRanger","ChaosKnight","Pudge","CrystalMaiden","Alchemist","win"
"Tinker","DrowRanger","Slardar","Lina","Ursa","lose"
"ChaosKnight","SandKing","Earthshaker","Bristleback","Mirana","win"
"Slardar","DrowRanger","WitchDoctor","FacelessVoid","Invoker","win"
"Clinkz","Sniper","Rubick","Spectre","Necrophos","lose"
"Viper","Riki","Sniper","Meepo","DrowRanger","lose"
"Axe","Razor","Invoker","Bloodseeker","Zeus","win"
"Necrophos","Tidehunter","FacelessVoid","Lifestealer","Clinkz","lose"
"DrowRanger","Zeus","Juggernaut","Medusa","PhantomAssassin","win"
"Luna","Axe","Batrider","DrowRanger","VengefulSpirit","lose"
"Tinker","CentaurWarrunner","Earthshaker","Morphling","ElderTitan","win"
"Lifestealer","Medusa","Earthshaker","Mirana","VengefulSpirit","win"
"Juggernaut","LegionCommander","SandKing","Clinkz","Windranger","lose"
"Timbersaw","Rubick","Lina","ChaosKnight","Razor","lose"
"Sven","Zeus","Gyrocopter","Earthshaker","Luna","win"
"PhantomAssassin","Riki","Alchemist","Sven","Lich","win"
"Mirana","Windranger","Tiny","OgreMagi","Anti-Mage","lose"
"Slark","Timbersaw","WraithKing","ShadowFiend","Lina","win"
"Mirana","Windranger","VengefulSpirit","Juggernaut","Bristleback","lose"
"ShadowFiend","LoneDruid","Pudge","Mirana","Nature'sProphet","lose"
"PhantomAssassin","Timbersaw","Meepo","StormSpirit","WitchDoctor","win"
"Tiny","Techies","Pudge","Morphling","Meepo","lose"
"Juggernaut","Earthshaker","Timbersaw","DrowRanger","Mirana","win"
"Meepo","Bane","ShadowFiend","Doom","Clockwerk","lose"
"Medusa","Pudge","DeathProphet","Sven","Juggernaut","win"
"LegionCommander","Juggernaut","Riki","Pudge","Nature'sProphet","lose"
"Alchemist","WraithKing","FacelessVoid","Slark","Viper","win"
"Invoker","SkywrathMage","Lion","LegionCommander","FacelessVoid","win"
"Bristleback","Windranger","Sniper","ShadowShaman","Clockwerk","lose"
"Bloodseeker","VengefulSpirit","Juggernaut","Pudge","Clinkz","lose"
"Viper","Abaddon","Mirana","Kunkka","Enigma","win"
"NyxAssassin","Viper","FacelessVoid","SandKing","DrowRanger","win"
"QueenofPain","WraithKing","ShadowDemon","Earthshaker","Invoker","lose"
"Zeus","Juggernaut","Lifestealer","Gyrocopter","Dazzle","win"
"PhantomAssassin","AncientApparition","Techies","Pudge","DrowRanger","lose"
"KeeperoftheLight","SandKing","Sven","ShadowShaman","ShadowFiend","lose"
"Pudge","Mirana","Invoker","Lion","Juggernaut","win"
"Tinker","Nature'sProphet","Anti-Mage","Pudge","Batrider","lose"
"EarthSpirit","Ursa","Invoker","Techies","Sven","win"
"KeeperoftheLight","Windranger","Huskar","DarkSeer","OutworldDevourer","lose"
"Slark","Pudge","SpiritBreaker","Anti-Mage","Rubick","win"
"Lion","Weaver","Slark","Bloodseeker","Tinker","win"
"Juggernaut","Pudge","SkywrathMage","ShadowShaman","SpiritBreaker","lose"
"DrowRanger","Tinker","Mirana","OgreMagi","Timbersaw","win"
"Juggernaut","Lina","Windranger","ShadowFiend","Earthshaker","lose"
"Riki","Morphling","LegionCommander","Tinker","Weaver","win"
"ShadowFiend","Pudge","Slardar","Enigma","DrowRanger","lose"
"Necrophos","Invoker","Juggernaut","PhantomAssassin","Slardar","lose"
"Enchantress","Clinkz","Omniknight","Huskar","TrollWarlord","win"
"Mirana","Tinker","Timbersaw","PhantomLancer","EarthSpirit","lose"
"Slark","Disruptor","Phoenix","Pudge","Morphling","win"
"Timbersaw","Warlock","LegionCommander","Pudge","Riki","win"
"Tidehunter","Invoker","ShadowDemon","Anti-Mage","PhantomAssassin","lose"
"BountyHunter","Tinker","Invoker","LegionCommander","Clockwerk","win"
"Slark","Axe","Slardar","ShadowFiend","WinterWyvern","lose"
"FacelessVoid","Mirana","WraithKing","WitchDoctor","Earthshaker","lose"
"Invoker","Omniknight","Luna","Dazzle","Spectre","win"
"Pudge","Slark","Riki","Juggernaut","OutworldDevourer","win"
"Timbersaw","Sven","Abaddon","PhantomAssassin","Puck","lose"
"Axe","DrowRanger","Enigma","Lycan","Huskar","lose"
"Mirana","DragonKnight","TemplarAssassin","Pudge","BountyHunter","win"
"Pudge","Axe","Kunkka","Lifestealer","OutworldDevourer","win"
"ChaosKnight","Bristleback","Earthshaker","PhantomLancer","DrowRanger","lose"
"Broodmother","Zeus","Pudge","AncientApparition","Bloodseeker","lose"
"Beastmaster","OutworldDevourer","DrowRanger","BountyHunter","Bristleback","win"
"Dazzle","PhantomAssassin","EmberSpirit","Bristleback","Nature'sProphet","lose"
"Kunkka","Sniper","TrollWarlord","ShadowDemon","Warlock","win"
"LegionCommander","Lifestealer","Bloodseeker","OutworldDevourer","Sniper","win"
"PhantomAssassin","Pudge","TemplarAssassin","NightStalker","Sven","lose"
"Broodmother","OgreMagi","NyxAssassin","Meepo","Bloodseeker","win"
"PhantomAssassin","Riki","Anti-Mage","Bristleback","Zeus","lose"
"Sniper","Jakiro","FacelessVoid","Venomancer","Sven","win"
"Spectre","Silencer","TemplarAssassin","Slark","PhantomAssassin","lose"
"LegionCommander","Morphling","SandKing","Nature'sProphet","Invoker","lose"
"Juggernaut","Riki","PhantomAssassin","Tinker","Mirana","win"
"Slark","ShadowFiend","Axe","LoneDruid","Lion","lose"
"PhantomAssassin","Razor","ShadowShaman","SpiritBreaker","Lifestealer","win"
"Axe","Dazzle","Silencer","Tiny","Riki","lose"
"ChaosKnight","ShadowShaman","Magnus","Timbersaw","Tinker","win"
"Warlock","Juggernaut","Sniper","Anti-Mage","Timbersaw","lose"
"Huskar","Riki","Sven","Slardar","StormSpirit","win"
"Ursa","Anti-Mage","LegionCommander","Riki","PhantomAssassin","lose"
"ChaosKnight","TrollWarlord","Huskar","Viper","Juggernaut","win"
"Timbersaw","Rubick","Tiny","Puck","Anti-Mage","lose"
"LegionCommander","Pudge","DrowRanger","Morphling","Slark","win"
"NightStalker","Tiny","Pudge","CrystalMaiden","Sniper","win"
"Zeus","Terrorblade","Timbersaw","PhantomAssassin","Sven","lose"
"Riki","Timbersaw","StormSpirit","Ursa","Sven","lose"
"BountyHunter","Juggernaut","Silencer","Sniper","Axe","win"
"Medusa","Anti-Mage","Zeus","Omniknight","ShadowFiend","lose"
"NyxAssassin","LegionCommander","Kunkka","Lion","AncientApparition","win"
"Sven","Axe","Sniper","Doom","Anti-Mage","win"
"ArcWarden","Tinker","Riki","Ursa","Medusa","lose"
"ShadowFiend","Sniper","Necrophos","PhantomAssassin","Pugna","win"
"Mirana","Rubick","ShadowShaman","Slark","Juggernaut","lose"
"DrowRanger","Juggernaut","Slark","Sniper","Mirana","lose"
"Invoker","Pugna","Kunkka","PhantomAssassin","LegionCommander","win"
"CentaurWarrunner","Kunkka","AncientApparition","Silencer","Axe","lose"
"Tusk","Sniper","Bane","Tidehunter","WitchDoctor","win"
"Anti-Mage","Pudge","LegionCommander","Sniper","Mirana","win"
"Sven","OgreMagi","Invoker","DeathProphet","DrowRanger","lose"
"VengefulSpirit","Bloodseeker","Slardar","Sniper","Beastmaster","win"
"Lina","Earthshaker","Alchemist","Slark","DrowRanger","lose"
"WraithKing","Mirana","Invoker","Rubick","Axe","lose"
"TemplarAssassin","VengefulSpirit","Necrophos","ChaosKnight","BountyHunter","win"
"Lion","DragonKnight","Slark","Pudge","ShadowFiend","win"
"Invoker","Necrophos","Lina","Sniper","BountyHunter","lose"
"Alchemist","Windranger","Pugna","CrystalMaiden","KeeperoftheLight","lose"
"LegionCommander","DrowRanger","Earthshaker","Invoker","Clockwerk","win"
"LegionCommander","OutworldDevourer","PhantomAssassin","Axe","Tinker","win"
"Mirana","TrollWarlord","Sniper","Sven","DragonKnight","lose"
"Invoker","ShadowFiend","LegionCommander","CrystalMaiden","Slark","lose"
"Luna","Juggernaut","Puck","ShadowShaman","Pugna","win"
"Pudge","OgreMagi","DrowRanger","Huskar","CrystalMaiden","win"
"Riki","Clockwerk","NagaSiren","Sven","Abaddon","lose"
"Mirana","PhantomAssassin","VengefulSpirit","Pudge","Lion","lose"
"LegionCommander","SandKing","Invoker","Huskar","Phoenix","win"
"ElderTitan","Morphling","Bloodseeker","Invoker","LegionCommander","win"
"CrystalMaiden","Necrophos","Tusk","FacelessVoid","Enigma","lose"
"TrollWarlord","Meepo","Omniknight","Io","LegionCommander","lose"
"DragonKnight","Anti-Mage","Riki","Puck","Enchantress","win"
"Juggernaut","ShadowShaman","TrollWarlord","Silencer","Slark","lose"
"Bloodseeker","Riki","Lion","PhantomAssassin","Timbersaw","win"
"Lifestealer","CentaurWarrunner","SpiritBreaker","TemplarAssassin","DrowRanger","win"
"DarkSeer","NagaSiren","Sven","Timbersaw","Pudge","lose"
"QueenofPain","Terrorblade","SandKing","Timbersaw","Earthshaker","win"
"Meepo","PhantomAssassin","Invoker","Slark","Riki","lose"
"Mirana","Morphling","Necrophos","Riki","Sven","win"
"Slark","Io","Tiny","Meepo","Luna","lose"
"Venomancer","ShadowFiend","Sniper","Ursa","ChaosKnight","win"
"Clinkz","Bloodseeker","Huskar","Nature'sProphet","BountyHunter","lose"
"Juggernaut","EarthSpirit","Invoker","Beastmaster","Mirana","win"
"Alchemist","LegionCommander","Anti-Mage","NyxAssassin","Axe","lose"
"DrowRanger","AncientApparition","Riki","Mirana","PhantomAssassin","lose"
"Tiny","Morphling","Juggernaut","Sven","ShadowShaman","win"
"Nature'sProphet","Timbersaw","Zeus","Ursa","Medusa","win"
"Jakiro","Invoker","Pudge","Sven","Magnus","lose"
"DragonKnight","LegionCommander","Windranger","DrowRanger","Slardar","win"
"Anti-Mage","Magnus","WitchDoctor","Io","Juggernaut","lose"
"Tusk","OgreMagi","Puck","Sniper","NagaSiren","lose"
"Mirana","WitchDoctor","Slark","Alchemist","Doom","win"
"LegionCommander","Riki","Axe","Pudge","Puck","lose"
"WraithKing","Windranger","Lion","Invoker","Enigma","win"
"Axe","Ursa","Riki","Spectre","Techies","win"
"Zeus","PhantomAssassin","PhantomLancer","LoneDruid","Silencer","lose"
"Tinker","undefined","Slark","undefined","undefined","win"
"BountyHunter","LegionCommander","Riki","Invoker","Zeus","lose"
"Windranger","Sven","PhantomAssassin","Riki","Meepo","win"
"Tinker","Lina","Bloodseeker","Slardar","Pudge","lose"
"ShadowShaman","PhantomAssassin","TemplarAssassin","Sven","SandKing","lose"
"Lion","Mirana","Lich","DrowRanger","Lina","win"
"SkywrathMage","Pudge","Earthshaker","Spectre","Mirana","win"
"NyxAssassin","Luna","Tiny","Enigma","Sniper","lose"
"PhantomAssassin","Weaver","Riki","Sniper","Mirana","lose"
"Invoker","Timbersaw","Lina","Sven","TemplarAssassin","win"
"Weaver","ElderTitan","Disruptor","Pudge","Luna","win"
"Windranger","PhantomAssassin","Invoker","Phoenix","Sniper","lose"
"LoneDruid","Meepo","StormSpirit","Sven","Silencer","win"
"PhantomLancer","Spectre","Pudge","FacelessVoid","CrystalMaiden","lose"
"Bloodseeker","Mirana","Pudge","Disruptor","Juggernaut","lose"
"PhantomAssassin","StormSpirit","Kunkka","Viper","SpiritBreaker","win"
"FacelessVoid","Kunkka","Sven","Mirana","Tinker","win"
"Silencer","Invoker","Slark","Magnus","Axe","lose"
"ShadowFiend","Nature'sProphet","Mirana","ElderTitan","Timbersaw","win"
"Kunkka","PhantomAssassin","Gyrocopter","Alchemist","Riki","lose"
