@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"CrystalMaiden","Venomancer","Beastmaster","DrowRanger","Anti-Mage","win"
"BountyHunter","OutworldDevourer","Sniper","Sven","LegionCommander","lose"
"TrollWarlord","Luna","Axe","Necrophos","Techies","win"
"Earthshaker","WitchDoctor","PhantomAssassin","FacelessVoid","CentaurWarrunner","lose"
"DrowRanger","PhantomLancer","Sven","Windranger","CrystalMaiden","lose"
"Luna","Riki","Alchemist","Sniper","Warlock","win"
"Bloodseeker","PhantomAssassin","ShadowFiend","Sniper","Windranger","win"
"Ursa","SandKing","FacelessVoid","Slark","Riki","lose"
"ShadowDemon","Slardar","Kunkka","Bane","Juggernaut","win"
"Invoker","Sven","Huskar","Riki","Venomancer","lose"
"Lifestealer","Timbersaw","Silencer","Rubick","Doom","lose"
"Huskar","Luna","Pudge","Enigma","Riki","win"
"Weaver","EmberSpirit","Huskar","Invoker","WitchDoctor","lose"
"Slark","Timbersaw","Silencer","Nature'sProphet","CrystalMaiden","win"
"Anti-Mage","Axe","Invoker","Dazzle","SpiritBreaker","win"
"Enchantress","Meepo","Pudge","Slark","Venomancer","lose"
"TrollWarlord","Anti-Mage","Lion","Invoker","ElderTitan","lose"
"WraithKing","PhantomAssassin","Earthshaker","Magnus","LegionCommander","win"
"WraithKing","DrowRanger","Bloodseeker","CrystalMaiden","Alchemist","win"
"FacelessVoid","Sniper","DragonKnight","Viper","Pudge","lose"
"DrowRanger","VengefulSpirit","Morphling","Bristleback","LegionCommander","win"
"Puck","BountyHunter","Windranger","Invoker","Necrophos","lose"
"Necrophos","Slardar","Earthshaker","Morphling","LegionCommander","win"
"ShadowShaman","Luna","Huskar","Tiny","Sven","lose"
"Pugna","Juggernaut","Nature'sProphet","Clinkz","Pudge","lose"
"Lich","NightStalker","Sniper","Invoker","LegionCommander","win"
"Huskar","Morphling","ShadowDemon","Slark","Tidehunter","win"
"Invoker","SandKing","Anti-Mage","Lich","Sven","lose"
"Axe","Nature'sProphet","PhantomAssassin","Spectre","CrystalMaiden","win"
"PhantomLancer","VengefulSpirit","Dazzle","Alchemist","Magnus","lose"
"Anti-Mage","Alchemist","Terrorblade","Earthshaker","Axe","win"
"Undying","Pudge","NyxAssassin","PhantomAssassin","Lion","lose"
"Lion","Mirana","Juggernaut","Batrider","FacelessVoid","win"
"Medusa","CentaurWarrunner","Omniknight","Riki","Tinker","lose"
"Juggernaut","CrystalMaiden","Earthshaker","Pudge","DrowRanger","win"
"EmberSpirit","FacelessVoid","Nature'sProphet","Magnus","WinterWyvern","lose"
"Disruptor","Kunkka","PhantomAssassin","OgreMagi","ShadowFiend","win"
"AncientApparition","QueenofPain","Slark","Anti-Mage","NightStalker","lose"
"LegionCommander","FacelessVoid","Medusa","Pudge","Juggernaut","lose"
"Necrophos","TrollWarlord","Kunkka","Axe","Slark","win"
"NagaSiren","Terrorblade","LegionCommander","Slark","KeeperoftheLight","lose"
"FacelessVoid","BountyHunter","Mirana","Silencer","Juggernaut","win"
"Mirana","Earthshaker","ShadowFiend","DrowRanger","Lion","win"
"SandKing","Zeus","Slark","Lich","PhantomLancer","lose"
"Pudge","OutworldDevourer","LegionCommander","Omniknight","Windranger","win"
"Ursa","Slark","QueenofPain","Alchemist","Clinkz","lose"
"PhantomAssassin","VengefulSpirit","Earthshaker","Nature'sProphet","Spectre","win"
"Kunkka","Riki","Silencer","Slark","TreantProtector","lose"
"Pugna","Pudge","Juggernaut","BountyHunter","DeathProphet","lose"
"PhantomAssassin","WraithKing","Slark","Sniper","Earthshaker","win"
"Mirana","Slark","BountyHunter","Enigma","Invoker","lose"
"Medusa","Necrophos","DrowRanger","Kunkka","PhantomAssassin","win"
"DrowRanger","Axe","Lifestealer","Invoker","Sniper","lose"
"WraithKing","Kunkka","Pudge","TrollWarlord","QueenofPain","win"
"Phoenix","Zeus","DrowRanger","NightStalker","Morphling","win"
"Razor","FacelessVoid","Alchemist","Mirana","AncientApparition","lose"
"Riki","LegionCommander","Windranger","TemplarAssassin","Necrophos","lose"
"Gyrocopter","Lion","SpiritBreaker","Alchemist","Nature'sProphet","win"
"Lifestealer","Mirana","Venomancer","Tidehunter","Axe","lose"
"LegionCommander","Enigma","WraithKing","Invoker","Phoenix","win"
"BountyHunter","NightStalker","PhantomAssassin","Riki","Lina","lose"
"Axe","Alchemist","FacelessVoid","Abaddon","TemplarAssassin","win"
"PhantomAssassin","Ursa","Zeus","ShadowDemon","FacelessVoid","lose"
"Slark","ArcWarden","Rubick","Puck","Oracle","win"
"Riki","Earthshaker","Magnus","PhantomAssassin","EmberSpirit","win"
"StormSpirit","CrystalMaiden","WitchDoctor","Slardar","Anti-Mage","lose"
"Venomancer","Razor","Luna","QueenofPain","Magnus","win"
"Lion","WraithKing","Tidehunter","Bloodseeker","Viper","lose"
"PhantomAssassin","Tusk","Alchemist","BountyHunter","Terrorblade","win"
"SpiritBreaker","Lifestealer","QueenofPain","Slark","DrowRanger","lose"
"Pudge","Lich","Mirana","DeathProphet","ChaosKnight","lose"
"EmberSpirit","Earthshaker","Enigma","Ursa","Axe","win"
"WraithKing","CrystalMaiden","Slark","TemplarAssassin","Riki","lose"
"PhantomLancer","Zeus","Sniper","Weaver","VengefulSpirit","win"
"Brewmaster","Razor","Undying","Spectre","ShadowFiend","win"
"Tinker","LegionCommander","Bloodseeker","Slark","Timbersaw","lose"
"Clockwerk","VengefulSpirit","Ursa","Riki","Tinker","lose"
"NyxAssassin","Pudge","Invoker","FacelessVoid","Silencer","win"
"Lycan","Dazzle","OutworldDevourer","Huskar","FacelessVoid","lose"
"Terrorblade","Viper","Invoker","Bristleback","Pudge","win"
"Invoker","PhantomLancer","AncientApparition","Anti-Mage","KeeperoftheLight","win"
"Kunkka","Earthshaker","WraithKing","Warlock","FacelessVoid","lose"
"FacelessVoid","Kunkka","DrowRanger","Beastmaster","Anti-Mage","lose"
"Clinkz","Alchemist","Riki","Pudge","Axe","win"
"DrowRanger","Mirana","Jakiro","Necrophos","Sniper","win"
"Axe","Doom","Timbersaw","Clinkz","Chen","lose"
"DrowRanger","Dazzle","Nature'sProphet","Slardar","TemplarAssassin","lose"
"Clinkz","Invoker","BountyHunter","Windranger","TreantProtector","win"
"Abaddon","Juggernaut","FacelessVoid","Sven","Invoker","win"
"Lifestealer","AncientApparition","DeathProphet","Huskar","Viper","lose"
"Magnus","Morphling","Necrophos","Slark","AncientApparition","win"
"Weaver","Juggernaut","Jakiro","Huskar","LoneDruid","lose"
"Lich","Puck","Silencer","Lifestealer","Pudge","lose"
"Slark","PhantomAssassin","Morphling","SandKing","SpiritBreaker","win"
"Earthshaker","PhantomLancer","Mirana","Bloodseeker","Sniper","lose"
"Morphling","Bristleback","Dazzle","StormSpirit","Terrorblade","win"
"ShadowDemon","DrowRanger","Huskar","ShadowShaman","TemplarAssassin","lose"
"Pudge","Slark","Mirana","Alchemist","KeeperoftheLight","win"
"ShadowFiend","DrowRanger","Dazzle","Razor","OgreMagi","lose"
"Axe","Mirana","Slark","Tidehunter","StormSpirit","win"
"Io","Pudge","Silencer","Juggernaut","ShadowDemon","lose"
"Axe","Omniknight","CrystalMaiden","Tinker","Sven","win"
"Magnus","EmberSpirit","Morphling","Enigma","ShadowDemon","lose"
"Tinker","Silencer","Windranger","Jakiro","Juggernaut","win"
"Bloodseeker","Bristleback","Puck","Slark","Lion","win"
"Terrorblade","CrystalMaiden","SandKing","Lifestealer","SpiritBreaker","lose"
"Mirana","Ursa","Riki","StormSpirit","OgreMagi","lose"
"DrowRanger","BountyHunter","Invoker","Bloodseeker","Windranger","win"
"Silencer","LegionCommander","Pugna","Lina","Clinkz","lose"
"WitchDoctor","Nature'sProphet","Earthshaker","Medusa","Slark","win"
"NyxAssassin","Mirana","Omniknight","Terrorblade","Tinker","win"
"Necrophos","Kunkka","Riki","Disruptor","PhantomAssassin","lose"
"AncientApparition","Luna","Ursa","Venomancer","OutworldDevourer","lose"
"DrowRanger","PhantomAssassin","Omniknight","Timbersaw","ShadowFiend","win"
"NyxAssassin","Timbersaw","PhantomAssassin","Venomancer","Morphling","lose"
"FacelessVoid","KeeperoftheLight","Silencer","Phoenix","Pudge","win"
"WitchDoctor","Timbersaw","NyxAssassin","WraithKing","PhantomAssassin","win"
"Luna","Juggernaut","Necrophos","BountyHunter","Sniper","lose"
"Juggernaut","FacelessVoid","Invoker","Enigma","AncientApparition","win"
"Nature'sProphet","TemplarAssassin","Pudge","Sven","Axe","lose"
"Mirana","FacelessVoid","Bloodseeker","ShadowDemon","ArcWarden","win"
"AncientApparition","Invoker","Earthshaker","LegionCommander","PhantomAssassin","lose"
"Tinker","Windranger","Mirana","Bloodseeker","Axe","win"
"Techies","Riki","PhantomAssassin","Silencer","StormSpirit","lose"
"Invoker","AncientApparition","Morphling","ShadowShaman","Slark","win"
"TemplarAssassin","PhantomAssassin","WitchDoctor","Luna","Kunkka","lose"
"Lifestealer","Disruptor","LegionCommander","DrowRanger","Juggernaut","win"
"Weaver","AncientApparition","Sven","Necrophos","Pudge","lose"
"Razor","Pudge","Zeus","ShadowDemon","Juggernaut","lose"
"Necrophos","Lifestealer","Lion","DrowRanger","Mirana","win"
"Riki","WraithKing","Enchantress","Huskar","CrystalMaiden","win"
"LegionCommander","Weaver","NyxAssassin","PhantomAssassin","Zeus","lose"
"Tinker","Huskar","Nature'sProphet","Tiny","Dazzle","lose"
"Lycan","SandKing","Oracle","PhantomAssassin","StormSpirit","win"
"PhantomAssassin","NyxAssassin","DrowRanger","OutworldDevourer","Lion","lose"
"EmberSpirit","Razor","FacelessVoid","Timbersaw","OgreMagi","win"
"Alchemist","Doom","Timbersaw","Slark","Disruptor","win"
"CrystalMaiden","Terrorblade","Invoker","Lifestealer","FacelessVoid","lose"
"Omniknight","Windranger","PhantomAssassin","TreantProtector","Riki","win"
"LegionCommander","Sven","AncientApparition","SandKing","FacelessVoid","lose"
"Clinkz","Weaver","OgreMagi","Axe","Necrophos","lose"
"FacelessVoid","LegionCommander","Oracle","QueenofPain","Anti-Mage","win"
"Sven","QueenofPain","Riki","Earthshaker","TemplarAssassin","win"
"Lifestealer","Slardar","Axe","Kunkka","Invoker","lose"
"Invoker","Kunkka","Ursa","KeeperoftheLight","Bloodseeker","lose"
"BountyHunter","Mirana","CrystalMaiden","Gyrocopter","Pudge","win"
"Batrider","Venomancer","Invoker","PhantomAssassin","Riki","lose"
"TemplarAssassin","FacelessVoid","Sniper","Lich","Abaddon","win"
"Kunkka","Bloodseeker","Luna","AncientApparition","Bristleback","lose"
"Lifestealer","Enchantress","Morphling","PhantomAssassin","Tiny","win"
"EmberSpirit","Lich","Invoker","WitchDoctor","Riki","win"
"Sniper","ShadowFiend","DrowRanger","Slardar","FacelessVoid","lose"
"Slark","NightStalker","Tinker","Windranger","Nature'sProphet","lose"
"Axe","DrowRanger","Riki","Rubick","TemplarAssassin","win"
"Kunkka","BountyHunter","Morphling","Timbersaw","Enchantress","lose"
"Jakiro","DrowRanger","Invoker","Riki","LegionCommander","win"
"Riki","Sven","Dazzle","Tinker","Luna","win"
"Lina","Jakiro","Bane","Anti-Mage","FacelessVoid","lose"
"WitchDoctor","Terrorblade","Pugna","ShadowFiend","Weaver","lose"
"Undying","SandKing","WraithKing","Rubick","Invoker","win"
"Slark","Tinker","Ursa","BountyHunter","WitchDoctor","win"
"PhantomAssassin","Lion","DragonKnight","LegionCommander","Viper","lose"
"Bloodseeker","Timbersaw","Viper","Pudge","Juggernaut","win"
"Sven","CrystalMaiden","Weaver","AncientApparition","Windranger","lose"
"Jakiro","Lich","Timbersaw","SkywrathMage","WraithKing","lose"
"Weaver","Pugna","FacelessVoid","Invoker","ElderTitan","win"
"DrowRanger","SandKing","Tiny","PhantomAssassin","Sniper","lose"
"Riki","CrystalMaiden","FacelessVoid","Lion","Pudge","win"
"Omniknight","Disruptor","Anti-Mage","NagaSiren","Slark","lose"
"Kunkka","LegionCommander","ShadowFiend","SandKing","EmberSpirit","win"
"Luna","Windranger","NightStalker","Timbersaw","Necrophos","lose"
"EmberSpirit","LegionCommander","Undying","PhantomAssassin","Riki","win"
"Slark","Earthshaker","Omniknight","Pudge","NightStalker","win"
"PhantomLancer","CrystalMaiden","CentaurWarrunner","PhantomAssassin","Necrophos","lose"
"Invoker","LegionCommander","Luna","VengefulSpirit","FacelessVoid","win"
"Jakiro","Silencer","Windranger","Juggernaut","Lina","lose"
"Earthshaker","FacelessVoid","Invoker","SkywrathMage","ElderTitan","lose"
"Omniknight","KeeperoftheLight","Anti-Mage","Rubick","PhantomAssassin","win"
"Axe","WitchDoctor","NyxAssassin","Slark","ShadowDemon","lose"
"Magnus","PhantomAssassin","Omniknight","Lina","Silencer","win"
"Pudge","Huskar","ArcWarden","Venomancer","Viper","lose"
"Riki","Kunkka","Axe","Ursa","ShadowShaman","win"
"Anti-Mage","WitchDoctor","SkywrathMage","Riki","Omniknight","win"
"Juggernaut","LegionCommander","FacelessVoid","Invoker","Venomancer","lose"
"Necrophos","Riki","Juggernaut","SpiritBreaker","ShadowShaman","lose"
"ElderTitan","PhantomAssassin","Omniknight","Windranger","Morphling","win"
"Pudge","Lifestealer","BountyHunter","Juggernaut","Kunkka","lose"
"Sniper","ChaosKnight","Warlock","Slardar","LegionCommander","win"
"Dazzle","Magnus","Windranger","Nature'sProphet","Lich","lose"
"Anti-Mage","Disruptor","OutworldDevourer","Axe","Pugna","win"
"Pudge","WitchDoctor","Invoker","ShadowFiend","PhantomLancer","lose"
"Silencer","Axe","StormSpirit","Slark","Necrophos","win"
"Lycan","Pudge","Nature'sProphet","DrowRanger","Silencer","lose"
"WraithKing","ShadowFiend","NyxAssassin","ShadowShaman","Spectre","win"
"Pudge","Nature'sProphet","PhantomAssassin","Tinker","Omniknight","lose"
"VengefulSpirit","Lion","TrollWarlord","Windranger","Clinkz","win"
"LegionCommander","PhantomAssassin","Tinker","Alchemist","CrystalMaiden","lose"
"Oracle","Enigma","Spectre","Leshrac","Slark","win"
"Lina","Slardar","Rubick","Bristleback","Slark","win"
"Spectre","QueenofPain","OgreMagi","Pudge","Timbersaw","lose"
"DragonKnight","Riki","CentaurWarrunner","Pugna","Pudge","lose"
"Omniknight","Huskar","Alchemist","PhantomAssassin","Dazzle","win"
"Morphling","VengefulSpirit","EmberSpirit","Timbersaw","PhantomAssassin","lose"
"Slark","Windranger","LegionCommander","Pudge","Venomancer","win"
"Invoker","Mirana","ElderTitan","Anti-Mage","Rubick","lose"
"Medusa","Tusk","Riki","OgreMagi","Slark","win"
"Slardar","Omniknight","Slark","ShadowFiend","Axe","win"
"Morphling","OgreMagi","Oracle","Mirana","Magnus","lose"
"PhantomLancer","Io","WitchDoctor","Axe","Ursa","lose"
"Clinkz","Techies","CrystalMaiden","Bristleback","Razor","win"
"Omniknight","PhantomAssassin","DragonKnight","Dazzle","Tinker","win"
"Kunkka","Slark","Puck","Invoker","Disruptor","lose"
"LegionCommander","Timbersaw","LoneDruid","AncientApparition","TemplarAssassin","lose"
"Rubick","Lifestealer","Invoker","FacelessVoid","Alchemist","win"
"Riki","Slark","Bloodseeker","Pudge","Nature'sProphet","win"
"Sven","DrowRanger","Techies","Necrophos","Invoker","lose"
"Axe","WraithKing","Pudge","Bloodseeker","LegionCommander","lose"
"Slardar","DragonKnight","PhantomAssassin","Bristleback","DrowRanger","win"
"Terrorblade","Juggernaut","Earthshaker","Rubick","Dazzle","win"
"Luna","Kunkka","Bane","Jakiro","Bloodseeker","lose"
"Clockwerk","Clinkz","Dazzle","StormSpirit","ChaosKnight","lose"
"Venomancer","LegionCommander","Mirana","Huskar","Invoker","win"
"Slark","VengefulSpirit","Zeus","Morphling","WinterWyvern","win"
"BountyHunter","Invoker","Anti-Mage","LegionCommander","Techies","lose"
"Invoker","Tiny","WitchDoctor","WraithKing","Lion","lose"
"DrowRanger","Necrophos","Medusa","FacelessVoid","VengefulSpirit","win"
"Lion","Lina","Alchemist","Slardar","Anti-Mage","lose"
"Venomancer","EmberSpirit","Nature'sProphet","ElderTitan","DrowRanger","win"
"ArcWarden","OgreMagi","Sniper","Riki","Kunkka","lose"
"Axe","Clinkz","BountyHunter","CrystalMaiden","Pudge","win"
"NyxAssassin","Omniknight","DrowRanger","Weaver","Bane","lose"
"Pudge","PhantomAssassin","Lion","Windranger","Timbersaw","win"
"Timbersaw","PhantomAssassin","Rubick","Axe","StormSpirit","lose"
"ArcWarden","Enigma","Invoker","Windranger","Huskar","win"
"Lich","WraithKing","TemplarAssassin","Slark","BountyHunter","win"
"PhantomAssassin","FacelessVoid","Enchantress","LegionCommander","Mirana","lose"
"Jakiro","Ursa","Juggernaut","Windranger","Riki","win"
"ElderTitan","Timbersaw","Mirana","Nature'sProphet","StormSpirit","lose"
"Tinker","SpiritBreaker","QueenofPain","Techies","PhantomAssassin","lose"
"CrystalMaiden","Invoker","WraithKing","Slark","WitchDoctor","win"
"OgreMagi","QueenofPain","Kunkka","Jakiro","Windranger","lose"
"WraithKing","PhantomAssassin","CrystalMaiden","SpiritBreaker","Invoker","win"
"ShadowFiend","Phoenix","Ursa","Omniknight","QueenofPain","lose"
"Tusk","Spectre","NyxAssassin","Pudge","Mirana","win"
"BountyHunter","OgreMagi","PhantomAssassin","Magnus","ShadowDemon","lose"
"Invoker","ShadowFiend","Earthshaker","Tidehunter","Riki","win"
"Riki","Dazzle","ShadowDemon","FacelessVoid","Medusa","win"
"LegionCommander","DrowRanger","QueenofPain","Anti-Mage","Kunkka","lose"
"ChaosKnight","WitchDoctor","Anti-Mage","WraithKing","LegionCommander","win"
"SkywrathMage","Pudge","Juggernaut","Bloodseeker","Bane","lose"
"Juggernaut","Techies","Clinkz","Batrider","Rubick","lose"
"Terrorblade","WraithKing","Pudge","FacelessVoid","WitchDoctor","win"
"WraithKing","Ursa","Pudge","Tiny","Windranger","win"
"Invoker","Sven","Axe","DrowRanger","Rubick","lose"
"FacelessVoid","Sniper","AncientApparition","Pudge","Meepo","win"
"Bane","Venomancer","Juggernaut","Windranger","Alchemist","lose"
"Slark","StormSpirit","Luna","CrystalMaiden","Lich","win"
"Tinker","Nature'sProphet","Rubick","EarthSpirit","ShadowFiend","lose"
"Mirana","Riki","Ursa","Windranger","Tiny","lose"
"VengefulSpirit","Tusk","Tidehunter","StormSpirit","Pudge","win"
"Huskar","PhantomAssassin","Jakiro","Bristleback","DrowRanger","win"
"Lion","LegionCommander","Slark","NightStalker","Axe","lose"
"Juggernaut","KeeperoftheLight","Tiny","Invoker","DrowRanger","lose"
"Ursa","BountyHunter","Morphling","Pudge","Timbersaw","win"
"Zeus","Timbersaw","WitchDoctor","PhantomAssassin","Doom","lose"
"Pudge","LegionCommander","Magnus","AncientApparition","Mirana","win"
"Ursa","CrystalMaiden","PhantomAssassin","CentaurWarrunner","Beastmaster","win"
"Clinkz","Silencer","Spectre","Axe","Timbersaw","lose"
"PhantomLancer","Enigma","Sven","Lion","Bristleback","lose"
"Clinkz","NightStalker","Ursa","WraithKing","Spectre","win"
"Slark","WitchDoctor","Viper","LegionCommander","Sniper","lose"
"StormSpirit","Clockwerk","SandKing","Juggernaut","Mirana","win"
"Medusa","PhantomLancer","DarkSeer","Silencer","Pudge","win"
"Mirana","Enigma","Sven","Invoker","EmberSpirit","lose"
"NightStalker","SandKing","Sniper","Pudge","Dazzle","lose"
"Mirana","Lifestealer","Silencer","Riki","Alchemist","win"
"ShadowShaman","EmberSpirit","FacelessVoid","Clinkz","Jakiro","lose"
"Sniper","Slardar","Slark","Lich","LegionCommander","win"
"Invoker","LegionCommander","Disruptor","Timbersaw","FacelessVoid","lose"
"TreantProtector","ShadowFiend","Juggernaut","Kunkka","NightStalker","win"
"Pugna","Chen","Sven","Magnus","Invoker","lose"
"Anti-Mage","Tinker","OgreMagi","Tidehunter","Lifestealer","win"
"Magnus","TreantProtector","PhantomAssassin","Anti-Mage","StormSpirit","lose"
"Pudge","Silencer","Sven","BountyHunter","TrollWarlord","win"
"ShadowFiend","Bristleback","Earthshaker","Anti-Mage","KeeperoftheLight","win"
"Morphling","LegionCommander","Slark","PhantomLancer","BountyHunter","lose"
"Juggernaut","ShadowDemon","OgreMagi","Sniper","ShadowFiend","win"
"StormSpirit","Pudge","Gyrocopter","LegionCommander","Timbersaw","lose"
"FacelessVoid","LoneDruid","Lion","EmberSpirit","DrowRanger","lose"
"SkywrathMage","Invoker","SandKing","Morphling","Axe","win"
"NagaSiren","Ursa","Abaddon","Axe","Bloodseeker","win"
"DragonKnight","Warlock","Sven","DrowRanger","VengefulSpirit","lose"
