@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"DrowRanger","LegionCommander","BountyHunter","SandKing","NyxAssassin","lose"
"Anti-Mage","Pudge","Mirana","Timbersaw","Riki","win"
"BountyHunter","OgreMagi","Enchantress","Windranger","PhantomAssassin","lose"
"Axe","Silencer","Slark","QueenofPain","Pugna","win"
"StormSpirit","PhantomAssassin","Juggernaut","Meepo","Disruptor","lose"
"WinterWyvern","Axe","Mirana","Silencer","Luna","win"
"Juggernaut","ShadowFiend","EmberSpirit","CrystalMaiden","Necrophos","lose"
"Meepo","Terrorblade","Ursa","SandKing","Windranger","lose"
"Earthshaker","Zeus","Beastmaster","WitchDoctor","DrowRanger","win"
"Lion","Io","Rubick","Slark","NyxAssassin","win"
"ShadowShaman","DrowRanger","Bristleback","Pugna","TemplarAssassin","lose"
"SpiritBreaker","Enigma","Terrorblade","Kunkka","KeeperoftheLight","win"
"Invoker","Undying","Juggernaut","Timbersaw","Axe","lose"
"VengefulSpirit","Bloodseeker","PhantomAssassin","Undying","Morphling","win"
"ShadowDemon","OgreMagi","Invoker","DrowRanger","Magnus","lose"
"Slark","QueenofPain","WraithKing","OgreMagi","Lich","lose"
"Anti-Mage","Omniknight","StormSpirit","Slardar","Axe","win"
"EmberSpirit","Ursa","LegionCommander","Riki","Mirana","win"
"Lifestealer","CentaurWarrunner","Anti-Mage","StormSpirit","Pudge","lose"
"ShadowShaman","DrowRanger","Ursa","Tidehunter","Alchemist","win"
"Juggernaut","Pudge","Omniknight","Slark","ShadowDemon","lose"
"Dazzle","Sven","NagaSiren","Weaver","Lifestealer","lose"
"Axe","Clinkz","Earthshaker","StormSpirit","PhantomAssassin","win"
"Invoker","StormSpirit","Juggernaut","LegionCommander","Slark","lose"
"SkywrathMage","FacelessVoid","Medusa","Necrophos","Ursa","win"
"Mirana","PhantomAssassin","FacelessVoid","Tinker","CrystalMaiden","win"
"Sven","Techies","Necrophos","Riki","EmberSpirit","lose"
"PhantomAssassin","Clockwerk","Juggernaut","OgreMagi","Bloodseeker","win"
"Lich","Meepo","FacelessVoid","StormSpirit","DrowRanger","lose"
"Enchantress","Riki","PhantomAssassin","Lifestealer","Pudge","win"
"Puck","Leshrac","CrystalMaiden","Oracle","LegionCommander","lose"
"Batrider","PhantomLancer","Pudge","Pugna","Sven","win"
"Morphling","Weaver","VengefulSpirit","Invoker","Windranger","lose"
"Silencer","WraithKing","Lich","FacelessVoid","KeeperoftheLight","lose"
"ShadowDemon","Juggernaut","Mirana","Kunkka","SandKing","win"
"Mirana","VengefulSpirit","LegionCommander","Invoker","undefined","win"
"Ursa","CrystalMaiden","Puck","Nature'sProphet","NyxAssassin","lose"
"Pudge","WitchDoctor","Slardar","ShadowFiend","OgreMagi","win"
"Disruptor","Magnus","Sniper","DrowRanger","Windranger","lose"
"Axe","DrowRanger","WinterWyvern","VengefulSpirit","Invoker","win"
"TemplarAssassin","Juggernaut","PhantomAssassin","CrystalMaiden","Bloodseeker","lose"
"Nature'sProphet","WraithKing","Pudge","Lifestealer","CrystalMaiden","win"
"Huskar","DrowRanger","Puck","Lina","Slark","lose"
"Mirana","Kunkka","Terrorblade","Weaver","Nature'sProphet","lose"
"FacelessVoid","BountyHunter","SpiritBreaker","Pudge","DrowRanger","win"
"EmberSpirit","DrowRanger","Invoker","Slark","Mirana","lose"
"SpiritBreaker","Windranger","WraithKing","Earthshaker","Meepo","win"
"Pudge","Slark","Clinkz","Beastmaster","Lifestealer","win"
"Bane","Juggernaut","Axe","DeathProphet","Zeus","lose"
"Ursa","Pudge","Necrophos","Mirana","Rubick","lose"
"LegionCommander","SkywrathMage","Silencer","Slark","StormSpirit","win"
"PhantomAssassin","Lina","Lion","CrystalMaiden","FacelessVoid","win"
"Lifestealer","Timbersaw","Alchemist","Slark","WitchDoctor","lose"
"Slark","Jakiro","Riki","Pudge","TrollWarlord","win"
"Sven","Omniknight","Mirana","SpiritBreaker","Bristleback","lose"
"Kunkka","Windranger","Pudge","Lifestealer","DarkSeer","win"
"DeathProphet","Slardar","Doom","ShadowShaman","NyxAssassin","lose"
"Lina","Luna","WitchDoctor","PhantomAssassin","StormSpirit","win"
"LegionCommander","FacelessVoid","Zeus","Nature'sProphet","Axe","lose"
"BountyHunter","ShadowFiend","NyxAssassin","EmberSpirit","Viper","lose"
"CentaurWarrunner","Pugna","Slark","Pudge","Slardar","win"
"AncientApparition","Mirana","Nature'sProphet","Juggernaut","FacelessVoid","win"
"Axe","EmberSpirit","ShadowDemon","Invoker","SpiritBreaker","lose"
"Nature'sProphet","Luna","VengefulSpirit","Ursa","WitchDoctor","lose"
"FacelessVoid","KeeperoftheLight","Venomancer","LegionCommander","StormSpirit","win"
"OgreMagi","Huskar","Mirana","Invoker","Io","lose"
"Juggernaut","Clinkz","AncientApparition","DragonKnight","CentaurWarrunner","win"
"Mirana","Slardar","Axe","Windranger","EmberSpirit","win"
"DrowRanger","Techies","Clockwerk","VengefulSpirit","Alchemist","lose"
"ChaosKnight","NyxAssassin","Dazzle","Morphling","Alchemist","lose"
"Omniknight","KeeperoftheLight","Windranger","Invoker","Sven","win"
"PhantomLancer","Necrophos","Invoker","Pudge","Axe","lose"
"ShadowFiend","Morphling","NyxAssassin","Phoenix","Undying","win"
"Juggernaut","Axe","FacelessVoid","BountyHunter","Ursa","win"
"Anti-Mage","WraithKing","Lina","Riki","Slark","lose"
"Slark","Warlock","Omniknight","EmberSpirit","ElderTitan","win"
"WraithKing","Invoker","CrystalMaiden","FacelessVoid","TreantProtector","lose"
"Oracle","Huskar","TemplarAssassin","Anti-Mage","Disruptor","lose"
"Juggernaut","Beastmaster","Pudge","Weaver","ShadowFiend","win"
"Spectre","Omniknight","Invoker","NyxAssassin","Alchemist","lose"
"ShadowFiend","Undying","Axe","SpiritBreaker","Slark","win"
"LegionCommander","NightStalker","Tinker","Sven","Ursa","lose"
"Clinkz","Lion","WraithKing","OgreMagi","PhantomAssassin","win"
"FacelessVoid","Earthshaker","Timbersaw","Bloodseeker","Invoker","win"
"Anti-Mage","StormSpirit","Enigma","Juggernaut","Puck","lose"
"Undying","Omniknight","Slark","Tinker","Beastmaster","win"
"StormSpirit","Slardar","WinterWyvern","Anti-Mage","Dazzle","lose"
"ShadowShaman","DrowRanger","Windranger","Morphling","Viper","lose"
"Disruptor","FacelessVoid","Invoker","VengefulSpirit","Doom","win"
"Medusa","CrystalMaiden","Pudge","Techies","Morphling","win"
"LegionCommander","LoneDruid","Jakiro","Clinkz","Enigma","lose"
"DrowRanger","Luna","Weaver","Huskar","Invoker","win"
"Clinkz","Windranger","Sniper","NyxAssassin","Broodmother","lose"
"OutworldDevourer","Earthshaker","Viper","Tidehunter","Zeus","lose"
"Juggernaut","Necrophos","CrystalMaiden","DrowRanger","Razor","win"
"Juggernaut","Omniknight","Zeus","PhantomAssassin","Alchemist","lose"
"ElderTitan","Riki","Anti-Mage","Tiny","Invoker","win"
"SpiritBreaker","Kunkka","Timbersaw","CrystalMaiden","Windranger","win"
"LegionCommander","Beastmaster","Omniknight","Viper","Axe","lose"
"Disruptor","Clinkz","DarkSeer","Riki","ArcWarden","win"
"Timbersaw","Weaver","Invoker","OgreMagi","Lycan","lose"
"DrowRanger","Slardar","Clinkz","Viper","PhantomAssassin","win"
"Huskar","BountyHunter","LegionCommander","Riki","Broodmother","lose"
"Lifestealer","Earthshaker","Pudge","Slark","Disruptor","win"
"Oracle","Axe","Bloodseeker","Anti-Mage","DrowRanger","lose"
"WinterWyvern","Slark","Omniknight","Sven","Timbersaw","win"
"Lina","Lifestealer","TrollWarlord","Windranger","NagaSiren","lose"
"NyxAssassin","WraithKing","StormSpirit","Riki","Invoker","win"
"Lion","ChaosKnight","PhantomAssassin","Slark","Mirana","lose"
"Invoker","ShadowShaman","Rubick","Luna","EmberSpirit","win"
"VengefulSpirit","Juggernaut","Enigma","Pudge","SandKing","lose"
"Pugna","Mirana","Lifestealer","OgreMagi","Juggernaut","win"
"FacelessVoid","AncientApparition","Riki","Tinker","Bristleback","lose"
"Weaver","AncientApparition","Pudge","FacelessVoid","Mirana","win"
"NyxAssassin","BountyHunter","Huskar","VengefulSpirit","Invoker","lose"
"SkywrathMage","Slark","Beastmaster","Broodmother","NyxAssassin","lose"
"Morphling","Disruptor","Pudge","Windranger","Kunkka","win"
"Huskar","LegionCommander","Mirana","Pudge","Lifestealer","win"
"FacelessVoid","WitchDoctor","PhantomAssassin","Slark","Bloodseeker","lose"
"Necrophos","Slark","ShadowDemon","FacelessVoid","Pudge","lose"
"OutworldDevourer","Silencer","Timbersaw","Enigma","Anti-Mage","win"
"DragonKnight","CrystalMaiden","Morphling","Pugna","Huskar","win"
"Windranger","PhantomAssassin","Batrider","LoneDruid","Phoenix","lose"
"Timbersaw","Rubick","Lycan","Juggernaut","Pudge","lose"
"Tinker","Enchantress","KeeperoftheLight","SpiritBreaker","VengefulSpirit","win"
"Medusa","Ursa","Earthshaker","Gyrocopter","Sniper","lose"
"Timbersaw","Mirana","Juggernaut","Sven","ShadowShaman","win"
"DeathProphet","LoneDruid","Silencer","Lich","Disruptor","win"
"CrystalMaiden","Anti-Mage","FacelessVoid","WitchDoctor","Zeus","lose"
"FacelessVoid","Bristleback","Riki","Nature'sProphet","Terrorblade","lose"
"Sniper","Necrophos","Zeus","Tusk","Slark","win"
"Alchemist","Tusk","PhantomAssassin","Pudge","Venomancer","win"
"Tiny","Pugna","Brewmaster","DragonKnight","Huskar","lose"
"SpiritBreaker","WitchDoctor","Windranger","ElderTitan","DrowRanger","win"
"Zeus","Pudge","KeeperoftheLight","Slardar","SkywrathMage","lose"
"Sven","Nature'sProphet","Zeus","Slark","Omniknight","win"
"OgreMagi","PhantomLancer","Necrophos","Windranger","Spectre","lose"
"NightStalker","SpiritBreaker","Lion","Ursa","NyxAssassin","lose"
"Windranger","SkywrathMage","Sven","Weaver","Undying","win"
"ShadowDemon","TemplarAssassin","Lifestealer","Warlock","Morphling","win"
"Magnus","EmberSpirit","Windranger","Nature'sProphet","Sven","lose"
"Alchemist","Pudge","Windranger","Clinkz","TreantProtector","win"
"Timbersaw","Slark","OgreMagi","FacelessVoid","NyxAssassin","lose"
"Tinker","Sven","CentaurWarrunner","Huskar","Juggernaut","lose"
"Tiny","LegionCommander","Lina","AncientApparition","Zeus","win"
"ShadowShaman","Anti-Mage","Razor","Nature'sProphet","Dazzle","lose"
"Windranger","ElderTitan","EmberSpirit","Necrophos","Bloodseeker","win"
"SandKing","PhantomAssassin","Sniper","Dazzle","LegionCommander","lose"
"Bloodseeker","ShadowFiend","Tinker","Ursa","CrystalMaiden","win"
"QueenofPain","PhantomAssassin","Juggernaut","SandKing","Undying","lose"
"LegionCommander","Doom","Jakiro","Pudge","Morphling","win"
"Lifestealer","BountyHunter","EmberSpirit","Puck","Pudge","lose"
"Tinker","Pugna","TrollWarlord","SkywrathMage","EarthSpirit","win"
"Oracle","Huskar","LegionCommander","Viper","WitchDoctor","lose"
"Kunkka","FacelessVoid","Omniknight","Slark","Axe","win"
"Anti-Mage","Nature'sProphet","Undying","DrowRanger","Batrider","win"
"SkywrathMage","Sven","Juggernaut","SandKing","ShadowFiend","lose"
"Riki","Lifestealer","Windranger","Lich","Mirana","win"
"KeeperoftheLight","VengefulSpirit","Pudge","PhantomAssassin","Beastmaster","lose"
"Kunkka","Riki","Timbersaw","Invoker","Earthshaker","lose"
"PhantomAssassin","DeathProphet","Spectre","TemplarAssassin","WitchDoctor","win"
"Kunkka","Morphling","FacelessVoid","WraithKing","CrystalMaiden","lose"
"Timbersaw","EmberSpirit","Magnus","OgreMagi","SandKing","win"
"PhantomAssassin","BountyHunter","LegionCommander","Slark","Windranger","lose"
"Riki","Meepo","DrowRanger","Bloodseeker","Anti-Mage","win"
"Riki","DarkSeer","Axe","Necrophos","PhantomAssassin","win"
"Pudge","NightStalker","Lina","DrowRanger","LegionCommander","lose"
"Razor","Magnus","OgreMagi","Alchemist","Kunkka","lose"
"Enigma","Invoker","Warlock","Anti-Mage","Tiny","win"
"Juggernaut","Mirana","Clockwerk","Axe","Warlock","win"
"Pudge","NagaSiren","Morphling","SkywrathMage","Undying","lose"
"PhantomLancer","Tinker","Riki","Lina","Mirana","lose"
"BountyHunter","Clockwerk","PhantomAssassin","SandKing","CentaurWarrunner","win"
"Juggernaut","Nature'sProphet","Slark","CentaurWarrunner","CrystalMaiden","win"
"FacelessVoid","TemplarAssassin","SkywrathMage","Lycan","Windranger","lose"
"Beastmaster","Lich","DeathProphet","Anti-Mage","FacelessVoid","win"
"Tinker","CrystalMaiden","TrollWarlord","Mirana","Lifestealer","lose"
"Weaver","Juggernaut","KeeperoftheLight","WinterWyvern","Invoker","lose"
"Slark","Nature'sProphet","LegionCommander","SandKing","Morphling","win"
"Dazzle","AncientApparition","Morphling","Bloodseeker","Pudge","lose"
"Slark","CrystalMaiden","TemplarAssassin","Kunkka","Earthshaker","win"
"NyxAssassin","Rubick","Doom","Slark","Zeus","win"
"AncientApparition","Huskar","Morphling","Riki","Tinker","lose"
"Necrophos","WinterWyvern","DragonKnight","EmberSpirit","BountyHunter","lose"
"Riki","Tinker","Juggernaut","Weaver","Ursa","win"
"Alchemist","CrystalMaiden","Abaddon","Broodmother","TemplarAssassin","lose"
"TrollWarlord","WinterWyvern","Pudge","QueenofPain","Weaver","win"
"Slardar","Phoenix","StormSpirit","Enigma","Slark","lose"
"Riki","Omniknight","Invoker","Juggernaut","Timbersaw","win"
"SpiritBreaker","Clinkz","Mirana","LegionCommander","Riki","win"
"Techies","BountyHunter","Sniper","Oracle","Spectre","lose"
"Kunkka","AncientApparition","Nature'sProphet","WraithKing","ElderTitan","lose"
"Alchemist","PhantomAssassin","Omniknight","Morphling","LegionCommander","win"
"WraithKing","CrystalMaiden","Medusa","Meepo","Oracle","win"
"WitchDoctor","Windranger","Pudge","Zeus","Nature'sProphet","lose"
"EmberSpirit","Doom","Timbersaw","Disruptor","NagaSiren","lose"
"TrollWarlord","LegionCommander","BountyHunter","OgreMagi","Ursa","win"
"Invoker","FacelessVoid","Dazzle","Anti-Mage","Bane","win"
"BountyHunter","Rubick","Ursa","ChaosKnight","Timbersaw","lose"
"Tidehunter","Enigma","Rubick","Windranger","Spectre","lose"
"Earthshaker","FacelessVoid","WitchDoctor","DrowRanger","Morphling","win"
"WraithKing","Sven","DrowRanger","Terrorblade","Riki","win"
"SpiritBreaker","Huskar","Lion","Necrophos","Tiny","lose"
"Lifestealer","Pugna","StormSpirit","Anti-Mage","CrystalMaiden","lose"
"Lich","Slark","Kunkka","SkywrathMage","Bristleback","win"
"Timbersaw","Huskar","Riki","Terrorblade","ShadowShaman","lose"
"Venomancer","Windranger","LegionCommander","Tiny","BountyHunter","win"
"Lifestealer","Riki","Necrophos","Tiny","PhantomAssassin","win"
"LegionCommander","Ursa","Tidehunter","Sniper","DrowRanger","lose"
"Slark","DrowRanger","BountyHunter","Morphling","Dazzle","win"
"Lina","Sven","TemplarAssassin","CrystalMaiden","Anti-Mage","lose"
"PhantomLancer","LegionCommander","Timbersaw","Dazzle","Tinker","lose"
"CrystalMaiden","Lifestealer","Necrophos","Mirana","ChaosKnight","win"
"Tinker","Bloodseeker","Clinkz","CrystalMaiden","Axe","win"
"Enchantress","Earthshaker","Slark","BountyHunter","Batrider","lose"
"Mirana","EmberSpirit","Rubick","Slark","QueenofPain","lose"
"Invoker","FacelessVoid","Abaddon","DarkSeer","WraithKing","win"
"Anti-Mage","Lion","Zeus","BountyHunter","Lifestealer","win"
"Clinkz","PhantomLancer","Pudge","StormSpirit","Dazzle","lose"
"VengefulSpirit","Riki","Abaddon","Slark","Huskar","lose"
"Zeus","Morphling","PhantomAssassin","NightStalker","LegionCommander","win"
"Lion","Windranger","PhantomAssassin","Clinkz","ShadowFiend","lose"
"Lich","VengefulSpirit","Nature'sProphet","Ursa","Tiny","win"
"Juggernaut","Rubick","Kunkka","Ursa","Zeus","win"
"OgreMagi","DrowRanger","Bristleback","Mirana","Disruptor","lose"
"Axe","CrystalMaiden","Slark","Omniknight","Broodmother","win"
"Riki","Invoker","ShadowDemon","Medusa","Silencer","lose"
"Visage","Razor","LegionCommander","Gyrocopter","Earthshaker","lose"
"PhantomAssassin","Huskar","Viper","EarthSpirit","PhantomLancer","win"
"Medusa","DrowRanger","Invoker","Anti-Mage","Lifestealer","lose"
"Ursa","Pudge","ShadowShaman","FacelessVoid","Nature'sProphet","win"
"Luna","Tiny","AncientApparition","SandKing","Venomancer","lose"
"Necrophos","Alchemist","Tidehunter","Techies","Mirana","win"
"Pudge","Dazzle","Tinker","BountyHunter","Sniper","lose"
"Windranger","ShadowFiend","Timbersaw","Sven","PhantomAssassin","win"
"Alchemist","Riki","Necrophos","PhantomLancer","AncientApparition","lose"
"TrollWarlord","Sven","Axe","DrowRanger","Disruptor","win"
"Disruptor","Invoker","OgreMagi","Anti-Mage","Doom","lose"
"Windranger","Necrophos","Sven","OutworldDevourer","Pudge","win"
"Sven","Venomancer","StormSpirit","Riki","LegionCommander","win"
"Lich","OutworldDevourer","Anti-Mage","BountyHunter","PhantomAssassin","lose"
"Luna","Dazzle","Alchemist","Riki","Axe","win"
"Juggernaut","Slardar","CrystalMaiden","CentaurWarrunner","Huskar","lose"
"Techies","Weaver","Riki","Tiny","Axe","win"
"LegionCommander","undefined","PhantomAssassin","Invoker","Viper","lose"
"Bane","PhantomLancer","DrowRanger","DragonKnight","LegionCommander","lose"
"Kunkka","Spectre","Juggernaut","WitchDoctor","Bloodseeker","win"
"NyxAssassin","Anti-Mage","Abaddon","ShadowDemon","Tinker","win"
"LegionCommander","WitchDoctor","FacelessVoid","VengefulSpirit","Invoker","lose"
"Omniknight","SandKing","QueenofPain","PhantomAssassin","Alchemist","lose"
"Slark","Juggernaut","Sven","Enigma","Mirana","win"
"Slark","Invoker","WraithKing","Techies","Lion","lose"
"Silencer","CrystalMaiden","Sven","SpiritBreaker","ShadowFiend","win"
"Clinkz","Pudge","PhantomAssassin","Silencer","Bloodseeker","lose"
"Slark","Alchemist","Lycan","WraithKing","Anti-Mage","win"
"Mirana","Lifestealer","PhantomAssassin","Pudge","AncientApparition","win"
"Enchantress","Magnus","BountyHunter","Timbersaw","Sniper","lose"
"Riki","Slardar","Gyrocopter","Viper","Lion","lose"
"Bristleback","Pudge","StormSpirit","Weaver","Omniknight","win"
"Tusk","Anti-Mage","CentaurWarrunner","Dazzle","TrollWarlord","lose"
"Io","Alchemist","Pudge","Mirana","Zeus","win"
"Clinkz","Riki","Morphling","Spectre","OgreMagi","win"
"Juggernaut","Pudge","QueenofPain","Omniknight","Lifestealer","lose"
"Clinkz","Morphling","Slardar","SandKing","Disruptor","win"
"Anti-Mage","Spectre","Timbersaw","Medusa","Viper","lose"
"Alchemist","Clinkz","PhantomAssassin","Lifestealer","NightStalker","lose"
"DarkSeer","SpiritBreaker","Juggernaut","Sven","Sniper","win"
"Sven","Pudge","Omniknight","Morphling","BountyHunter","win"
"Juggernaut","NightStalker","ShadowFiend","Timbersaw","FacelessVoid","lose"
"Bane","Necrophos","Slark","Riki","BountyHunter","win"
"Huskar","OgreMagi","Invoker","Techies","Anti-Mage","lose"
"Tinker","PhantomAssassin","Alchemist","QueenofPain","Spectre","lose"
"Slark","Sven","LegionCommander","Pudge","Zeus","win"
"Spectre","Timbersaw","PhantomAssassin","AncientApparition","Mirana","win"
"Invoker","Slark","Ursa","CentaurWarrunner","QueenofPain","lose"
"Bristleback","Slark","LegionCommander","PhantomAssassin","Riki","win"
"TrollWarlord","Sniper","Viper","Juggernaut","OgreMagi","lose"
"Pudge","LegionCommander","Weaver","PhantomAssassin","Ursa","win"
"BountyHunter","WraithKing","Sniper","Rubick","Riki","lose"
"WraithKing","Terrorblade","ShadowShaman","Mirana","Invoker","win"
"Techies","Batrider","Silencer","LegionCommander","Sniper","lose"
"Visage","Disruptor","Warlock","LoneDruid","Dazzle","lose"
"Rubick","Pudge","SkywrathMage","Invoker","PhantomAssassin","win"
"Anti-Mage","PhantomAssassin","Riki","Earthshaker","Lifestealer","win"
"SkywrathMage","LegionCommander","Lich","Lycan","Medusa","lose"
"Pudge","SkywrathMage","Anti-Mage","LegionCommander","NagaSiren","win"
"Mirana","Invoker","Bloodseeker","Undying","PhantomAssassin","lose"
"Enigma","Invoker","DeathProphet","Windranger","Anti-Mage","win"
"Rubick","Morphling","PhantomAssassin","Kunkka","Zeus","lose"
"Silencer","Warlock","DrowRanger","OutworldDevourer","Medusa","win"
"Rubick","FacelessVoid","StormSpirit","Riki","Windranger","lose"
